mid_pirce,Timestamp
38862500.0,2023-05-04 19:18:35
38862500.0,2023-05-04 19:18:36
38862500.0,2023-05-04 19:18:37
38862500.0,2023-05-04 19:18:38
38862500.0,2023-05-04 19:18:39
38862500.0,2023-05-04 19:18:40
38862500.0,2023-05-04 19:18:41
38862500.0,2023-05-04 19:18:42
38862500.0,2023-05-04 19:18:43
38862500.0,2023-05-04 19:18:45
38862500.0,2023-05-04 19:18:46
38862500.0,2023-05-04 19:18:47
38862500.0,2023-05-04 19:18:48
38861500.0,2023-05-04 19:18:49
38861500.0,2023-05-04 19:18:50
38861500.0,2023-05-04 19:18:51
38863000.0,2023-05-04 19:18:52
38863000.0,2023-05-04 19:18:53
38861500.0,2023-05-04 19:18:54
38861500.0,2023-05-04 19:18:55
38861500.0,2023-05-04 19:18:57
38861500.0,2023-05-04 19:18:58
38862500.0,2023-05-04 19:18:59
38862500.0,2023-05-04 19:19:00
38862500.0,2023-05-04 19:19:01
38862500.0,2023-05-04 19:19:02
38862500.0,2023-05-04 19:19:03
38862500.0,2023-05-04 19:19:04
38862500.0,2023-05-04 19:19:05
38862000.0,2023-05-04 19:19:06
38861000.0,2023-05-04 19:19:07
38861000.0,2023-05-04 19:19:08
38862500.0,2023-05-04 19:19:10
38853500.0,2023-05-04 19:19:11
38854000.0,2023-05-04 19:19:12
38853500.0,2023-05-04 19:19:13
38853500.0,2023-05-04 19:19:14
38855000.0,2023-05-04 19:19:15
38876000.0,2023-05-04 19:19:16
38876000.0,2023-05-04 19:19:17
38866500.0,2023-05-04 19:19:18
38876000.0,2023-05-04 19:19:19
38876000.0,2023-05-04 19:19:20
38878000.0,2023-05-04 19:19:21
38878000.0,2023-05-04 19:19:23
38866500.0,2023-05-04 19:19:24
38866000.0,2023-05-04 19:19:25
38866000.0,2023-05-04 19:19:26
38866000.0,2023-05-04 19:19:27
38880000.0,2023-05-04 19:19:28
38880000.0,2023-05-04 19:19:29
38881500.0,2023-05-04 19:19:30
38880000.0,2023-05-04 19:19:31
38880000.0,2023-05-04 19:19:32
38880000.0,2023-05-04 19:19:33
38870000.0,2023-05-04 19:19:34
38870500.0,2023-05-04 19:19:36
38871000.0,2023-05-04 19:19:37
38871000.0,2023-05-04 19:19:38
38871000.0,2023-05-04 19:19:39
38881500.0,2023-05-04 19:19:40
38881500.0,2023-05-04 19:19:41
38881500.0,2023-05-04 19:19:42
38871000.0,2023-05-04 19:19:43
38870500.0,2023-05-04 19:19:44
38870500.0,2023-05-04 19:19:45
38869000.0,2023-05-04 19:19:46
38866000.0,2023-05-04 19:19:51
38866000.0,2023-05-04 19:19:52
38866500.0,2023-05-04 19:19:53
38866500.0,2023-05-04 19:19:54
38866500.0,2023-05-04 19:19:55
38866500.0,2023-05-04 19:19:56
38866500.0,2023-05-04 19:19:57
38866500.0,2023-05-04 19:19:58
38866500.0,2023-05-04 19:19:59
38881500.0,2023-05-04 19:20:00
38881500.0,2023-05-04 19:20:01
38870500.0,2023-05-04 19:20:02
38870000.0,2023-05-04 19:20:04
38870000.0,2023-05-04 19:20:05
38870000.0,2023-05-04 19:20:06
38870000.0,2023-05-04 19:20:07
38870000.0,2023-05-04 19:20:08
38881000.0,2023-05-04 19:20:09
38882500.0,2023-05-04 19:20:10
38882500.0,2023-05-04 19:20:11
38882500.0,2023-05-04 19:20:12
38882500.0,2023-05-04 19:20:13
38882500.0,2023-05-04 19:20:14
38882500.0,2023-05-04 19:20:15
38882500.0,2023-05-04 19:20:17
38882500.0,2023-05-04 19:20:18
38882500.0,2023-05-04 19:20:19
38882500.0,2023-05-04 19:20:20
38868000.0,2023-05-04 19:20:21
38867500.0,2023-05-04 19:20:22
38867500.0,2023-05-04 19:20:23
38867500.0,2023-05-04 19:20:24
38867500.0,2023-05-04 19:20:25
38866500.0,2023-05-04 19:20:26
38866500.0,2023-05-04 19:20:27
38866000.0,2023-05-04 19:20:28
38866000.0,2023-05-04 19:20:30
38866000.0,2023-05-04 19:20:31
38866500.0,2023-05-04 19:20:32
38850500.0,2023-05-04 19:20:33
38852000.0,2023-05-04 19:20:34
38851000.0,2023-05-04 19:20:35
38851500.0,2023-05-04 19:20:36
38850500.0,2023-05-04 19:20:37
38850500.0,2023-05-04 19:20:38
38851000.0,2023-05-04 19:20:39
38851000.0,2023-05-04 19:20:40
38851000.0,2023-05-04 19:20:42
38851000.0,2023-05-04 19:20:43
38850000.0,2023-05-04 19:20:44
38850500.0,2023-05-04 19:20:45
38849500.0,2023-05-04 19:20:46
38849500.0,2023-05-04 19:20:47
38849500.0,2023-05-04 19:20:48
38849500.0,2023-05-04 19:20:49
38850000.0,2023-05-04 19:20:50
38851000.0,2023-05-04 19:20:51
38850500.0,2023-05-04 19:20:52
38850500.0,2023-05-04 19:20:53
38850500.0,2023-05-04 19:20:55
38849000.0,2023-05-04 19:20:56
38849500.0,2023-05-04 19:20:57
38848500.0,2023-05-04 19:20:58
38849000.0,2023-05-04 19:20:59
38847000.0,2023-05-04 19:21:00
38848500.0,2023-05-04 19:21:01
38848000.0,2023-05-04 19:21:02
38848000.0,2023-05-04 19:21:03
38848000.0,2023-05-04 19:21:04
38849500.0,2023-05-04 19:21:05
38854000.0,2023-05-04 19:21:07
38854000.0,2023-05-04 19:21:08
38854000.0,2023-05-04 19:21:09
38852500.0,2023-05-04 19:21:10
38852500.0,2023-05-04 19:21:11
38852500.0,2023-05-04 19:21:12
38852500.0,2023-05-04 19:21:13
38851500.0,2023-05-04 19:21:14
38851500.0,2023-05-04 19:21:15
38851500.0,2023-05-04 19:21:16
38851500.0,2023-05-04 19:21:17
38851500.0,2023-05-04 19:21:19
38851500.0,2023-05-04 19:21:20
38853000.0,2023-05-04 19:21:21
38882000.0,2023-05-04 19:21:43
38886500.0,2023-05-04 19:21:44
38890500.0,2023-05-04 19:21:45
38890500.0,2023-05-04 19:21:46
38890500.0,2023-05-04 19:21:47
38890500.0,2023-05-04 19:21:48
38890500.0,2023-05-04 19:21:49
38894500.0,2023-05-04 19:21:50
38896000.0,2023-05-04 19:21:52
38896500.0,2023-05-04 19:21:53
38896000.0,2023-05-04 19:21:54
38896500.0,2023-05-04 19:21:55
38893000.0,2023-05-04 19:21:56
38893000.0,2023-05-04 19:21:57
38893000.0,2023-05-04 19:21:58
38890000.0,2023-05-04 19:21:59
38890000.0,2023-05-04 19:22:00
38896500.0,2023-05-04 19:22:01
38896500.0,2023-05-04 19:22:02
38909500.0,2023-05-04 19:22:04
38900000.0,2023-05-04 19:22:05
38900000.0,2023-05-04 19:22:06
38900000.0,2023-05-04 19:22:07
38900000.0,2023-05-04 19:22:08
38900000.0,2023-05-04 19:22:09
38900000.0,2023-05-04 19:22:10
38900000.0,2023-05-04 19:22:11
38900000.0,2023-05-04 19:22:12
38901500.0,2023-05-04 19:22:13
38901500.0,2023-05-04 19:22:14
38901500.0,2023-05-04 19:22:15
38902000.0,2023-05-04 19:22:17
38901500.0,2023-05-04 19:22:18
38901500.0,2023-05-04 19:22:19
38907000.0,2023-05-04 19:22:20
38909500.0,2023-05-04 19:22:21
38910500.0,2023-05-04 19:22:22
38911500.0,2023-05-04 19:22:23
38911500.0,2023-05-04 19:22:24
38911500.0,2023-05-04 19:22:25
38911500.0,2023-05-04 19:22:26
38912500.0,2023-05-04 19:22:27
38912500.0,2023-05-04 19:22:28
38912500.0,2023-05-04 19:22:30
38912500.0,2023-05-04 19:22:31
38914000.0,2023-05-04 19:22:32
38914500.0,2023-05-04 19:22:33
38914500.0,2023-05-04 19:22:34
38914500.0,2023-05-04 19:22:35
38914500.0,2023-05-04 19:22:36
38914000.0,2023-05-04 19:22:37
38916000.0,2023-05-04 19:22:38
38913000.0,2023-05-04 19:22:39
38912000.0,2023-05-04 19:22:40
38914000.0,2023-05-04 19:22:42
38914000.0,2023-05-04 19:22:43
38914000.0,2023-05-04 19:22:44
38915000.0,2023-05-04 19:22:45
38916000.0,2023-05-04 19:22:46
38916000.0,2023-05-04 19:22:47
38916000.0,2023-05-04 19:22:48
38919000.0,2023-05-04 19:22:49
38919000.0,2023-05-04 19:22:50
38919000.0,2023-05-04 19:22:51
38919000.0,2023-05-04 19:22:52
38919000.0,2023-05-04 19:22:54
38921000.0,2023-05-04 19:22:55
38922000.0,2023-05-04 19:22:56
38922000.0,2023-05-04 19:22:57
38923000.0,2023-05-04 19:22:58
38923000.0,2023-05-04 19:22:59
38923000.0,2023-05-04 19:23:00
38922500.0,2023-05-04 19:23:01
38923000.0,2023-05-04 19:23:02
38921500.0,2023-05-04 19:23:03
38921500.0,2023-05-04 19:23:04
38919000.0,2023-05-04 19:23:05
38919000.0,2023-05-04 19:23:07
38919000.0,2023-05-04 19:23:08
38919000.0,2023-05-04 19:23:09
38919000.0,2023-05-04 19:23:10
38921000.0,2023-05-04 19:23:11
38921000.0,2023-05-04 19:23:12
38921000.0,2023-05-04 19:23:13
38921000.0,2023-05-04 19:23:14
38921000.0,2023-05-04 19:23:15
38921000.0,2023-05-04 19:23:16
38921000.0,2023-05-04 19:23:17
38921000.0,2023-05-04 19:23:19
38919000.0,2023-05-04 19:23:20
38916500.0,2023-05-04 19:23:21
38916500.0,2023-05-04 19:23:22
38916000.0,2023-05-04 19:23:23
38917000.0,2023-05-04 19:23:24
38911000.0,2023-05-04 19:23:25
38907000.0,2023-05-04 19:23:26
38900000.0,2023-05-04 19:23:27
38897500.0,2023-05-04 19:23:28
38896500.0,2023-05-04 19:23:29
38896500.0,2023-05-04 19:23:30
38896500.0,2023-05-04 19:23:32
38896000.0,2023-05-04 19:23:33
38896000.0,2023-05-04 19:23:34
38896000.0,2023-05-04 19:23:35
38896000.0,2023-05-04 19:23:36
38901000.0,2023-05-04 19:23:37
38901500.0,2023-05-04 19:23:38
38901500.0,2023-05-04 19:23:39
38900000.0,2023-05-04 19:23:40
38900000.0,2023-05-04 19:23:41
38900000.0,2023-05-04 19:23:42
38901500.0,2023-05-04 19:23:43
38901500.0,2023-05-04 19:23:45
38899000.0,2023-05-04 19:23:46
38901500.0,2023-05-04 19:23:47
38901500.0,2023-05-04 19:23:48
38901500.0,2023-05-04 19:23:49
38901500.0,2023-05-04 19:23:50
38902500.0,2023-05-04 19:23:51
38903500.0,2023-05-04 19:23:52
38902000.0,2023-05-04 19:23:53
38901500.0,2023-05-04 19:23:54
38901500.0,2023-05-04 19:23:55
38895500.0,2023-05-04 19:23:56
38895500.0,2023-05-04 19:23:58
38895500.0,2023-05-04 19:23:59
38895500.0,2023-05-04 19:24:00
38896000.0,2023-05-04 19:24:01
38914000.0,2023-05-04 19:24:02
38920000.0,2023-05-04 19:24:03
38920000.0,2023-05-04 19:24:04
38920500.0,2023-05-04 19:24:05
38920500.0,2023-05-04 19:24:06
38917500.0,2023-05-04 19:24:07
38922000.0,2023-05-04 19:24:08
38919500.0,2023-05-04 19:24:10
38916000.0,2023-05-04 19:24:11
38921500.0,2023-05-04 19:24:12
38921500.0,2023-05-04 19:24:13
38921500.0,2023-05-04 19:24:14
38921500.0,2023-05-04 19:24:15
38921500.0,2023-05-04 19:24:16
38923000.0,2023-05-04 19:24:17
38921000.0,2023-05-04 19:24:18
38921000.0,2023-05-04 19:24:19
38921000.0,2023-05-04 19:24:20
38921000.0,2023-05-04 19:24:22
38923000.0,2023-05-04 19:24:23
38923000.0,2023-05-04 19:24:24
38923000.0,2023-05-04 19:24:25
38923000.0,2023-05-04 19:24:26
38923000.0,2023-05-04 19:24:27
38921000.0,2023-05-04 19:24:28
38921000.0,2023-05-04 19:24:29
38921000.0,2023-05-04 19:24:30
38922500.0,2023-05-04 19:24:31
38921000.0,2023-05-04 19:24:32
38921000.0,2023-05-04 19:24:34
38921000.0,2023-05-04 19:24:35
38921000.0,2023-05-04 19:24:36
38921000.0,2023-05-04 19:24:37
38921000.0,2023-05-04 19:24:38
38920500.0,2023-05-04 19:24:39
38920500.0,2023-05-04 19:24:40
38920500.0,2023-05-04 19:24:41
38920500.0,2023-05-04 19:24:42
38920500.0,2023-05-04 19:24:43
38920500.0,2023-05-04 19:24:44
38920500.0,2023-05-04 19:24:45
38920500.0,2023-05-04 19:24:47
38920500.0,2023-05-04 19:24:48
38920500.0,2023-05-04 19:24:49
38920500.0,2023-05-04 19:24:50
38920500.0,2023-05-04 19:24:51
38920500.0,2023-05-04 19:24:52
38920000.0,2023-05-04 19:24:53
38920000.0,2023-05-04 19:24:54
38920000.0,2023-05-04 19:24:55
38920000.0,2023-05-04 19:24:56
38920000.0,2023-05-04 19:24:57
38920000.0,2023-05-04 19:24:59
38915500.0,2023-05-04 19:25:00
38915500.0,2023-05-04 19:25:01
38915500.0,2023-05-04 19:25:02
38915500.0,2023-05-04 19:25:03
38915500.0,2023-05-04 19:25:04
38915500.0,2023-05-04 19:25:05
38915500.0,2023-05-04 19:25:06
38915500.0,2023-05-04 19:25:07
38915500.0,2023-05-04 19:25:08
38915000.0,2023-05-04 19:25:09
38915500.0,2023-05-04 19:25:10
38915500.0,2023-05-04 19:25:12
38915500.0,2023-05-04 19:25:13
38915500.0,2023-05-04 19:25:14
38915500.0,2023-05-04 19:25:15
38915500.0,2023-05-04 19:25:16
38915500.0,2023-05-04 19:25:17
38915500.0,2023-05-04 19:25:18
38915500.0,2023-05-04 19:25:19
38915500.0,2023-05-04 19:25:20
38916000.0,2023-05-04 19:25:21
38914000.0,2023-05-04 19:25:22
38914000.0,2023-05-04 19:25:23
38914000.0,2023-05-04 19:25:24
38914000.0,2023-05-04 19:25:26
38914500.0,2023-05-04 19:25:27
38914500.0,2023-05-04 19:25:28
38914500.0,2023-05-04 19:25:29
38915000.0,2023-05-04 19:25:30
38915500.0,2023-05-04 19:25:31
38914000.0,2023-05-04 19:25:32
38913000.0,2023-05-04 19:25:33
38913000.0,2023-05-04 19:25:34
38910000.0,2023-05-04 19:25:35
38910000.0,2023-05-04 19:25:36
38911500.0,2023-05-04 19:25:38
38910000.0,2023-05-04 19:25:39
38910000.0,2023-05-04 19:25:40
38910000.0,2023-05-04 19:25:41
38910500.0,2023-05-04 19:25:42
38911500.0,2023-05-04 19:25:43
38911500.0,2023-05-04 19:25:44
38910000.0,2023-05-04 19:25:45
38903500.0,2023-05-04 19:25:46
38903500.0,2023-05-04 19:25:47
38903500.0,2023-05-04 19:25:48
38903500.0,2023-05-04 19:25:49
38903500.0,2023-05-04 19:25:50
38907500.0,2023-05-04 19:25:52
38907500.0,2023-05-04 19:25:53
38907500.0,2023-05-04 19:25:54
38908000.0,2023-05-04 19:25:55
38908000.0,2023-05-04 19:25:56
38899000.0,2023-05-04 19:25:57
38899000.0,2023-05-04 19:25:58
38904500.0,2023-05-04 19:25:59
38904500.0,2023-05-04 19:26:00
38904500.0,2023-05-04 19:26:01
38904500.0,2023-05-04 19:26:02
38907000.0,2023-05-04 19:26:03
38907000.0,2023-05-04 19:26:05
38907000.0,2023-05-04 19:26:06
38906500.0,2023-05-04 19:26:07
38907500.0,2023-05-04 19:26:08
38909000.0,2023-05-04 19:26:09
38909000.0,2023-05-04 19:26:10
38909000.0,2023-05-04 19:26:11
38909000.0,2023-05-04 19:26:12
38909000.0,2023-05-04 19:26:13
38909000.0,2023-05-04 19:26:14
38909000.0,2023-05-04 19:26:15
38909000.0,2023-05-04 19:26:17
38909000.0,2023-05-04 19:26:18
38909000.0,2023-05-04 19:26:19
38910500.0,2023-05-04 19:26:20
38909000.0,2023-05-04 19:26:21
38909000.0,2023-05-04 19:26:22
38909000.0,2023-05-04 19:26:23
38909000.0,2023-05-04 19:26:24
38913000.0,2023-05-04 19:26:25
38923000.0,2023-05-04 19:26:26
38923000.0,2023-05-04 19:26:27
38923000.0,2023-05-04 19:26:29
38923000.0,2023-05-04 19:26:30
38923000.0,2023-05-04 19:26:31
38923000.0,2023-05-04 19:26:32
38923000.0,2023-05-04 19:26:33
38923000.0,2023-05-04 19:26:34
38927500.0,2023-05-04 19:26:35
38927500.0,2023-05-04 19:26:36
38927500.0,2023-05-04 19:26:37
38928500.0,2023-05-04 19:26:38
38930000.0,2023-05-04 19:26:39
38927000.0,2023-05-04 19:26:40
38930000.0,2023-05-04 19:26:42
38930000.0,2023-05-04 19:26:43
38930500.0,2023-05-04 19:26:44
38930500.0,2023-05-04 19:26:45
38930500.0,2023-05-04 19:26:46
38931500.0,2023-05-04 19:26:47
38931500.0,2023-05-04 19:26:48
38935000.0,2023-05-04 19:26:49
38936500.0,2023-05-04 19:26:50
38936500.0,2023-05-04 19:26:51
38936500.0,2023-05-04 19:26:52
38936500.0,2023-05-04 19:26:54
38936500.0,2023-05-04 19:26:55
38934500.0,2023-05-04 19:26:56
38934500.0,2023-05-04 19:26:57
38936500.0,2023-05-04 19:26:58
38936500.0,2023-05-04 19:26:59
38936500.0,2023-05-04 19:27:00
38936500.0,2023-05-04 19:27:01
38936500.0,2023-05-04 19:27:02
38936500.0,2023-05-04 19:27:03
38936500.0,2023-05-04 19:27:04
38936500.0,2023-05-04 19:27:06
38935000.0,2023-05-04 19:27:07
38936000.0,2023-05-04 19:27:08
38936000.0,2023-05-04 19:27:09
38936000.0,2023-05-04 19:27:10
38936000.0,2023-05-04 19:27:11
38936000.0,2023-05-04 19:27:12
38936000.0,2023-05-04 19:27:13
38932500.0,2023-05-04 19:27:14
38932500.0,2023-05-04 19:27:15
38932500.0,2023-05-04 19:27:16
38932500.0,2023-05-04 19:27:17
38932500.0,2023-05-04 19:27:19
38932500.0,2023-05-04 19:27:20
38932500.0,2023-05-04 19:27:21
38932500.0,2023-05-04 19:27:22
38936000.0,2023-05-04 19:27:23
38936000.0,2023-05-04 19:27:24
38936000.0,2023-05-04 19:27:25
38936000.0,2023-05-04 19:27:26
38938000.0,2023-05-04 19:27:27
38938000.0,2023-05-04 19:27:28
38938000.0,2023-05-04 19:27:29
38938000.0,2023-05-04 19:27:30
38936000.0,2023-05-04 19:27:32
38936500.0,2023-05-04 19:27:33
38936500.0,2023-05-04 19:27:34
38936500.0,2023-05-04 19:27:35
38936500.0,2023-05-04 19:27:36
38935500.0,2023-05-04 19:27:37
38935500.0,2023-05-04 19:27:38
38933000.0,2023-05-04 19:27:39
38933000.0,2023-05-04 19:27:40
38937000.0,2023-05-04 19:27:41
38925000.0,2023-05-04 19:27:42
38926500.0,2023-05-04 19:27:43
38925000.0,2023-05-04 19:27:45
38927000.0,2023-05-04 19:27:46
38926500.0,2023-05-04 19:27:47
38926500.0,2023-05-04 19:27:48
38929500.0,2023-05-04 19:27:49
38929500.0,2023-05-04 19:27:50
38926500.0,2023-05-04 19:27:51
38926500.0,2023-05-04 19:27:52
38925500.0,2023-05-04 19:27:53
38925500.0,2023-05-04 19:27:54
38925500.0,2023-05-04 19:27:55
38925500.0,2023-05-04 19:27:57
38926000.0,2023-05-04 19:27:58
38929500.0,2023-05-04 19:27:59
38930500.0,2023-05-04 19:28:00
38930500.0,2023-05-04 19:28:01
38927000.0,2023-05-04 19:28:02
38927000.0,2023-05-04 19:28:03
38927500.0,2023-05-04 19:28:04
38927000.0,2023-05-04 19:28:05
38927000.0,2023-05-04 19:28:06
38927000.0,2023-05-04 19:28:07
38927000.0,2023-05-04 19:28:08
38931000.0,2023-05-04 19:28:10
38923500.0,2023-05-04 19:28:11
38923500.0,2023-05-04 19:28:12
38929000.0,2023-05-04 19:28:13
38929000.0,2023-05-04 19:28:14
38929000.0,2023-05-04 19:28:15
38928500.0,2023-05-04 19:28:16
38928500.0,2023-05-04 19:28:17
38930000.0,2023-05-04 19:28:18
38930000.0,2023-05-04 19:28:19
38929000.0,2023-05-04 19:28:20
38927000.0,2023-05-04 19:28:21
38927000.0,2023-05-04 19:28:23
38927000.0,2023-05-04 19:28:24
38927000.0,2023-05-04 19:28:25
38928500.0,2023-05-04 19:28:26
38929000.0,2023-05-04 19:28:27
38929000.0,2023-05-04 19:28:28
38929000.0,2023-05-04 19:28:29
38927000.0,2023-05-04 19:28:30
38927000.0,2023-05-04 19:28:31
38928500.0,2023-05-04 19:28:32
38929000.0,2023-05-04 19:28:33
38929000.0,2023-05-04 19:28:34
38929500.0,2023-05-04 19:28:36
38929500.0,2023-05-04 19:28:37
38929500.0,2023-05-04 19:28:38
38929500.0,2023-05-04 19:28:39
38929500.0,2023-05-04 19:28:40
38930000.0,2023-05-04 19:28:41
38928000.0,2023-05-04 19:28:42
38928000.0,2023-05-04 19:28:43
38928000.0,2023-05-04 19:28:44
38931000.0,2023-05-04 19:28:45
38931000.0,2023-05-04 19:28:46
38931000.0,2023-05-04 19:28:47
38931000.0,2023-05-04 19:28:49
38931500.0,2023-05-04 19:28:50
38931500.0,2023-05-04 19:28:51
38932000.0,2023-05-04 19:28:52
38932000.0,2023-05-04 19:28:53
38932000.0,2023-05-04 19:28:54
38932000.0,2023-05-04 19:28:55
38931000.0,2023-05-04 19:28:56
38931000.0,2023-05-04 19:28:57
38931000.0,2023-05-04 19:28:58
38931000.0,2023-05-04 19:28:59
38931000.0,2023-05-04 19:29:00
38931000.0,2023-05-04 19:29:02
38931500.0,2023-05-04 19:29:03
38931500.0,2023-05-04 19:29:04
38931000.0,2023-05-04 19:29:05
38930000.0,2023-05-04 19:29:06
38930000.0,2023-05-04 19:29:07
38931000.0,2023-05-04 19:29:08
38931000.0,2023-05-04 19:29:09
38931000.0,2023-05-04 19:29:10
38931000.0,2023-05-04 19:29:11
38931000.0,2023-05-04 19:29:12
38930000.0,2023-05-04 19:29:13
38930000.0,2023-05-04 19:29:15
38930000.0,2023-05-04 19:29:16
38930000.0,2023-05-04 19:29:17
38930000.0,2023-05-04 19:29:18
38930000.0,2023-05-04 19:29:19
38930000.0,2023-05-04 19:29:20
38930000.0,2023-05-04 19:29:21
38930000.0,2023-05-04 19:29:22
38928000.0,2023-05-04 19:29:23
38928000.0,2023-05-04 19:29:24
38928000.0,2023-05-04 19:29:25
38928000.0,2023-05-04 19:29:26
38928000.0,2023-05-04 19:29:28
38928000.0,2023-05-04 19:29:29
38928000.0,2023-05-04 19:29:30
38928000.0,2023-05-04 19:29:31
38928000.0,2023-05-04 19:29:32
38928000.0,2023-05-04 19:29:33
38928000.0,2023-05-04 19:29:34
38928000.0,2023-05-04 19:29:35
38928000.0,2023-05-04 19:29:36
38928000.0,2023-05-04 19:29:37
38928000.0,2023-05-04 19:29:38
38928000.0,2023-05-04 19:29:40
38928000.0,2023-05-04 19:29:41
38928000.0,2023-05-04 19:29:42
38928000.0,2023-05-04 19:29:43
38928000.0,2023-05-04 19:29:44
38928000.0,2023-05-04 19:29:45
38928000.0,2023-05-04 19:29:46
38928000.0,2023-05-04 19:29:47
38928000.0,2023-05-04 19:29:48
38928000.0,2023-05-04 19:29:49
38928000.0,2023-05-04 19:29:50
38928000.0,2023-05-04 19:29:51
38928000.0,2023-05-04 19:29:53
38928000.0,2023-05-04 19:29:54
38928000.0,2023-05-04 19:29:55
38928000.0,2023-05-04 19:29:56
38928000.0,2023-05-04 19:29:57
38928000.0,2023-05-04 19:29:58
38928000.0,2023-05-04 19:29:59
38928000.0,2023-05-04 19:30:00
38928000.0,2023-05-04 19:30:01
38928000.0,2023-05-04 19:30:02
38928000.0,2023-05-04 19:30:03
38928000.0,2023-05-04 19:30:04
38928000.0,2023-05-04 19:30:06
38928000.0,2023-05-04 19:30:07
38928000.0,2023-05-04 19:30:08
38928000.0,2023-05-04 19:30:09
38928000.0,2023-05-04 19:30:10
38928000.0,2023-05-04 19:30:11
38928000.0,2023-05-04 19:30:12
38928000.0,2023-05-04 19:30:13
38928000.0,2023-05-04 19:30:14
38928000.0,2023-05-04 19:30:15
38928000.0,2023-05-04 19:30:16
38928000.0,2023-05-04 19:30:17
38928000.0,2023-05-04 19:30:19
38928000.0,2023-05-04 19:30:20
38928000.0,2023-05-04 19:30:21
38928000.0,2023-05-04 19:30:22
38928000.0,2023-05-04 19:30:23
38928000.0,2023-05-04 19:30:24
38928000.0,2023-05-04 19:30:25
38928000.0,2023-05-04 19:30:26
38928000.0,2023-05-04 19:30:27
38930000.0,2023-05-04 19:30:28
38929500.0,2023-05-04 19:30:29
38928500.0,2023-05-04 19:30:31
38928500.0,2023-05-04 19:30:32
38929000.0,2023-05-04 19:30:33
38929000.0,2023-05-04 19:30:34
38929500.0,2023-05-04 19:30:35
38934000.0,2023-05-04 19:30:36
38934000.0,2023-05-04 19:30:37
38932500.0,2023-05-04 19:30:38
38932500.0,2023-05-04 19:30:39
38932500.0,2023-05-04 19:30:40
38932500.0,2023-05-04 19:30:41
38931000.0,2023-05-04 19:30:42
38934000.0,2023-05-04 19:30:44
38934000.0,2023-05-04 19:30:45
38934000.0,2023-05-04 19:30:46
38935000.0,2023-05-04 19:30:47
38938500.0,2023-05-04 19:30:48
38938500.0,2023-05-04 19:30:49
38940500.0,2023-05-04 19:30:50
38940000.0,2023-05-04 19:30:51
38940000.0,2023-05-04 19:30:52
38940000.0,2023-05-04 19:30:53
38938000.0,2023-05-04 19:30:54
38938000.0,2023-05-04 19:30:55
38940000.0,2023-05-04 19:30:57
38940000.0,2023-05-04 19:30:58
38940000.0,2023-05-04 19:30:59
38942000.0,2023-05-04 19:31:00
38942000.0,2023-05-04 19:31:01
38942000.0,2023-05-04 19:31:02
38942000.0,2023-05-04 19:31:03
38942000.0,2023-05-04 19:31:04
38942000.0,2023-05-04 19:31:05
38942000.0,2023-05-04 19:31:06
38942000.0,2023-05-04 19:31:07
38942000.0,2023-05-04 19:31:09
38942000.0,2023-05-04 19:31:10
38941500.0,2023-05-04 19:31:11
38941500.0,2023-05-04 19:31:12
38941500.0,2023-05-04 19:31:13
38942000.0,2023-05-04 19:31:14
38942000.0,2023-05-04 19:31:15
38942500.0,2023-05-04 19:31:16
38942500.0,2023-05-04 19:31:17
38943000.0,2023-05-04 19:31:18
38943000.0,2023-05-04 19:31:19
38943000.0,2023-05-04 19:31:21
38943000.0,2023-05-04 19:31:22
38943500.0,2023-05-04 19:31:23
38943000.0,2023-05-04 19:31:24
38943000.0,2023-05-04 19:31:25
38941500.0,2023-05-04 19:31:26
38943000.0,2023-05-04 19:31:27
38943000.0,2023-05-04 19:31:28
38943000.0,2023-05-04 19:31:29
38943000.0,2023-05-04 19:31:30
38942500.0,2023-05-04 19:31:31
38942500.0,2023-05-04 19:31:33
38942500.0,2023-05-04 19:31:34
38942500.0,2023-05-04 19:31:35
38942500.0,2023-05-04 19:31:36
38943000.0,2023-05-04 19:31:37
38942500.0,2023-05-04 19:31:38
38943000.0,2023-05-04 19:31:39
38943000.0,2023-05-04 19:31:40
38943000.0,2023-05-04 19:31:41
38943000.0,2023-05-04 19:31:42
38943000.0,2023-05-04 19:31:43
38942000.0,2023-05-04 19:31:44
38942000.0,2023-05-04 19:31:46
38942000.0,2023-05-04 19:31:47
38942000.0,2023-05-04 19:31:48
38942000.0,2023-05-04 19:31:49
38942000.0,2023-05-04 19:31:50
38942000.0,2023-05-04 19:31:51
38939000.0,2023-05-04 19:31:52
38939000.0,2023-05-04 19:31:53
38939000.0,2023-05-04 19:31:54
38939000.0,2023-05-04 19:31:55
38938000.0,2023-05-04 19:31:56
38938000.0,2023-05-04 19:31:58
38938000.0,2023-05-04 19:31:59
38939500.0,2023-05-04 19:32:00
38939500.0,2023-05-04 19:32:01
38937000.0,2023-05-04 19:32:02
38936500.0,2023-05-04 19:32:03
38936500.0,2023-05-04 19:32:04
38936000.0,2023-05-04 19:32:05
38936000.0,2023-05-04 19:32:06
38936000.0,2023-05-04 19:32:07
38936000.0,2023-05-04 19:32:08
38936000.0,2023-05-04 19:32:09
38936000.0,2023-05-04 19:32:11
38936000.0,2023-05-04 19:32:12
38936000.0,2023-05-04 19:32:13
38936000.0,2023-05-04 19:32:14
38936000.0,2023-05-04 19:32:15
38935500.0,2023-05-04 19:32:16
38934500.0,2023-05-04 19:32:17
